episode,coverage,steps,success,epsilon
1615,0.670000,2500,0,0.050000
1616,0.860000,2500,0,0.050000
1617,0.820000,2500,0,0.050000
1618,0.810000,2500,0,0.050000
1619,0.860000,2500,0,0.050000
1620,0.890000,2500,0,0.050000
1621,0.890000,2500,0,0.050000
1622,0.960000,2500,0,0.050000
1623,0.870000,2500,0,0.050000
1624,0.950000,2500,0,0.050000
1625,0.800000,2500,0,0.050000
1626,0.930000,2500,0,0.050000
1627,0.880000,2500,0,0.050000
1628,0.820000,2500,0,0.050000
1629,0.860000,2500,0,0.050000
1630,0.900000,2500,0,0.050000
1631,0.930000,2500,0,0.050000
1632,0.850000,2500,0,0.050000
1633,0.930000,2500,0,0.050000
1634,0.870000,2500,0,0.050000
1635,0.920000,2500,0,0.050000
1636,0.820000,2500,0,0.050000
1637,0.820000,2500,0,0.050000
1638,0.930000,2500,0,0.050000
1639,0.890000,2500,0,0.050000
1640,0.880000,2500,0,0.050000
1641,0.900000,2500,0,0.050000
1642,0.790000,2500,0,0.050000
1643,0.880000,2500,0,0.050000
1644,0.810000,2500,0,0.050000
1645,0.840000,2500,0,0.050000
1646,0.680000,2500,0,0.050000
1647,0.670000,2500,0,0.050000
1648,0.930000,2500,0,0.050000
1649,0.880000,2500,0,0.050000
1650,0.960000,2500,0,0.050000
1651,0.950000,2500,0,0.050000
1652,0.820000,2500,0,0.050000
1653,0.790000,2500,0,0.050000
1654,0.890000,2500,0,0.050000
1655,0.660000,2500,0,0.050000
1656,0.770000,2500,0,0.050000
1657,0.950000,2500,0,0.050000
1658,0.750000,2500,0,0.050000
1659,0.720000,2500,0,0.050000
1660,0.730000,2500,0,0.050000
1661,0.780000,2500,0,0.050000
1662,0.780000,2500,0,0.050000
1663,0.700000,2500,0,0.050000
1664,0.860000,2500,0,0.050000
1665,0.890000,2500,0,0.050000
1666,0.900000,2500,0,0.050000
1667,0.840000,2500,0,0.050000
1668,0.910000,2500,0,0.050000
1669,0.900000,2500,0,0.050000
1670,0.900000,2500,0,0.050000
1671,0.870000,2500,0,0.050000
1672,0.790000,2500,0,0.050000
1673,0.840000,2500,0,0.050000
1674,0.890000,2500,0,0.050000
1675,0.830000,2500,0,0.050000
1676,0.890000,2500,0,0.050000
1677,0.940000,2500,0,0.050000
1678,0.830000,2500,0,0.050000
1679,0.860000,2500,0,0.050000
1680,0.830000,2500,0,0.050000
1681,0.740000,2500,0,0.050000
1682,0.920000,2500,0,0.050000
1683,0.870000,2500,0,0.050000
1684,0.900000,2500,0,0.050000
1685,0.900000,2500,0,0.050000
1686,0.760000,2500,0,0.050000
1687,0.860000,2500,0,0.050000
1688,0.870000,2500,0,0.050000
1689,0.820000,2500,0,0.050000
1690,0.730000,2500,0,0.050000
1691,0.830000,2500,0,0.050000
1692,0.870000,2500,0,0.050000
1693,0.720000,2500,0,0.050000
1694,0.760000,2500,0,0.050000
1695,0.870000,2500,0,0.050000
1696,0.800000,2500,0,0.050000
1697,0.870000,2500,0,0.050000
1698,0.830000,2500,0,0.050000
1699,0.940000,2500,0,0.050000
1700,0.940000,2500,0,0.050000
1701,0.870000,2500,0,0.050000
1702,0.900000,2500,0,0.050000
1703,0.800000,2500,0,0.050000
1704,0.800000,2500,0,0.050000
1705,0.900000,2500,0,0.050000
1706,0.790000,2500,0,0.050000
1707,0.830000,2500,0,0.050000
1708,0.950000,2500,0,0.050000
1709,0.800000,2500,0,0.050000
1710,0.900000,2500,0,0.050000
1711,0.890000,2500,0,0.050000
1712,0.870000,2500,0,0.050000
1713,0.870000,2500,0,0.050000
1714,0.920000,2500,0,0.050000
1715,0.820000,2500,0,0.050000
1716,0.680000,2500,0,0.050000
1717,0.830000,2500,0,0.050000
1718,0.820000,2500,0,0.050000
1719,0.940000,2500,0,0.050000
1720,0.830000,2500,0,0.050000
1721,0.850000,2500,0,0.050000
1722,0.880000,2500,0,0.050000
1723,0.920000,2500,0,0.050000
1724,0.800000,2500,0,0.050000
1725,0.930000,2500,0,0.050000
1726,0.890000,2500,0,0.050000
1727,0.730000,2500,0,0.050000
1728,0.920000,2500,0,0.050000
1729,0.930000,2500,0,0.050000
1730,0.860000,2500,0,0.050000
1731,0.800000,2500,0,0.050000
1732,0.780000,2500,0,0.050000
1733,0.840000,2500,0,0.050000
1734,0.730000,2500,0,0.050000
1735,0.840000,2500,0,0.050000
1736,0.790000,2500,0,0.050000
1737,0.820000,2500,0,0.050000
1738,0.770000,2500,0,0.050000
1739,0.860000,2500,0,0.050000
1740,0.780000,2500,0,0.050000
1741,0.800000,2500,0,0.050000
1742,0.750000,2500,0,0.050000
1743,0.850000,2500,0,0.050000
1744,0.830000,2500,0,0.050000
1745,0.860000,2500,0,0.050000
1746,0.810000,2500,0,0.050000
1747,0.750000,2500,0,0.050000
1748,0.740000,2500,0,0.050000
1749,0.740000,2500,0,0.050000
1750,0.930000,2500,0,0.050000
1751,0.730000,2500,0,0.050000
1752,0.840000,2500,0,0.050000
1753,0.830000,2500,0,0.050000
1754,0.870000,2500,0,0.050000
1755,0.910000,2500,0,0.050000
1756,0.640000,2500,0,0.050000
1757,0.820000,2500,0,0.050000
1758,0.750000,2500,0,0.050000
1759,0.790000,2500,0,0.050000
1760,0.850000,2500,0,0.050000
1761,0.790000,2500,0,0.050000
1762,0.930000,2500,0,0.050000
1763,0.910000,2500,0,0.050000
1764,0.930000,2500,0,0.050000
1765,0.830000,2500,0,0.050000
1766,0.900000,2500,0,0.050000
1767,0.860000,2500,0,0.050000
1768,0.720000,2500,0,0.050000
1769,0.930000,2500,0,0.050000
1770,0.840000,2500,0,0.050000
1771,0.750000,2500,0,0.050000
1772,0.790000,2500,0,0.050000
1773,0.880000,2500,0,0.050000
1774,0.750000,2500,0,0.050000
1775,0.840000,2500,0,0.050000
1776,0.740000,2500,0,0.050000
1777,0.880000,2500,0,0.050000
1778,0.990000,2500,0,0.050000
1779,0.720000,2500,0,0.050000
1780,0.800000,2500,0,0.050000
1781,0.920000,2500,0,0.050000
1782,0.810000,2500,0,0.050000
1783,0.720000,2500,0,0.050000
1784,0.780000,2500,0,0.050000
1785,0.730000,2500,0,0.050000
1786,0.740000,2500,0,0.050000
1787,0.710000,2500,0,0.050000
1788,0.750000,2500,0,0.050000
1789,0.870000,2500,0,0.050000
1790,0.760000,2500,0,0.050000
1791,0.910000,2500,0,0.050000
1792,0.880000,2500,0,0.050000
1793,0.750000,2500,0,0.050000
1794,0.850000,2500,0,0.050000
1795,0.790000,2500,0,0.050000
1796,0.930000,2500,0,0.050000
1797,0.740000,2500,0,0.050000
1798,0.820000,2500,0,0.050000
1799,0.900000,2500,0,0.050000
1800,0.740000,2500,0,0.050000
1801,0.890000,2500,0,0.050000
1802,0.840000,2500,0,0.050000
1803,0.950000,2500,0,0.050000
1804,0.830000,2500,0,0.050000
1805,0.840000,2500,0,0.050000
1806,0.870000,2500,0,0.050000
1807,0.900000,2500,0,0.050000
1808,0.920000,2500,0,0.050000
1809,0.940000,2500,0,0.050000
1810,0.870000,2500,0,0.050000
1811,0.970000,2500,0,0.050000
1812,0.890000,2500,0,0.050000
1813,0.780000,2500,0,0.050000
1814,0.880000,2500,0,0.050000
1815,0.840000,2500,0,0.050000
1816,0.930000,2500,0,0.050000
1817,0.920000,2500,0,0.050000
1818,0.860000,2500,0,0.050000
1819,0.920000,2500,0,0.050000
1820,0.880000,2500,0,0.050000
1821,0.800000,2500,0,0.050000
1822,0.860000,2500,0,0.050000
1823,0.710000,2500,0,0.050000
1824,0.850000,2500,0,0.050000
1825,0.880000,2500,0,0.050000
1826,0.910000,2500,0,0.050000
1827,0.860000,2500,0,0.050000
1828,0.790000,2500,0,0.050000
1829,0.810000,2500,0,0.050000
1830,0.800000,2500,0,0.050000
1831,0.720000,2500,0,0.050000
1832,0.900000,2500,0,0.050000
1833,0.870000,2500,0,0.050000
1834,0.900000,2500,0,0.050000
1835,0.780000,2500,0,0.050000
1836,0.910000,2500,0,0.050000
1837,0.890000,2500,0,0.050000
1838,0.830000,2500,0,0.050000
1839,0.960000,2500,0,0.050000
1840,0.950000,2500,0,0.050000
1841,0.700000,2500,0,0.050000
1842,0.880000,2500,0,0.050000
1843,0.850000,2500,0,0.050000
1844,0.900000,2500,0,0.050000
1845,0.790000,2500,0,0.050000
1846,0.910000,2500,0,0.050000
1847,0.830000,2500,0,0.050000
1848,0.830000,2500,0,0.050000
1849,0.830000,2500,0,0.050000
1850,0.860000,2500,0,0.050000
1851,0.890000,2500,0,0.050000
1852,0.670000,2500,0,0.050000
1853,0.790000,2500,0,0.050000
1854,0.880000,2500,0,0.050000
1855,0.830000,2500,0,0.050000
1856,0.880000,2500,0,0.050000
1857,0.830000,2500,0,0.050000
1858,0.870000,2500,0,0.050000
1859,0.640000,2500,0,0.050000
1860,0.800000,2500,0,0.050000
1861,0.740000,2500,0,0.050000
1862,0.880000,2500,0,0.050000
1863,0.940000,2500,0,0.050000
1864,0.890000,2500,0,0.050000
1865,0.810000,2500,0,0.050000
1866,0.880000,2500,0,0.050000
1867,0.890000,2500,0,0.050000
1868,0.910000,2500,0,0.050000
1869,0.670000,2500,0,0.050000
1870,0.680000,2500,0,0.050000
1871,0.880000,2500,0,0.050000
1872,0.880000,2500,0,0.050000
1873,0.970000,2500,0,0.050000
1874,0.850000,2500,0,0.050000
1875,0.910000,2500,0,0.050000
1876,0.810000,2500,0,0.050000
1877,0.870000,2500,0,0.050000
1878,0.680000,2500,0,0.050000
1879,0.840000,2500,0,0.050000
1880,0.870000,2500,0,0.050000
1881,0.800000,2500,0,0.050000
1882,0.910000,2500,0,0.050000
1883,0.800000,2500,0,0.050000
1884,0.660000,2500,0,0.050000
1885,0.790000,2500,0,0.050000
1886,0.860000,2500,0,0.050000
1887,0.890000,2500,0,0.050000
1888,0.910000,2500,0,0.050000
1889,0.870000,2500,0,0.050000
1890,0.810000,2500,0,0.050000
1891,0.940000,2500,0,0.050000
1892,0.920000,2500,0,0.050000
1893,0.870000,2500,0,0.050000
1894,0.780000,2500,0,0.050000
1895,0.910000,2500,0,0.050000
1896,0.900000,2500,0,0.050000
1897,0.910000,2500,0,0.050000
1898,0.760000,2500,0,0.050000
1899,0.840000,2500,0,0.050000
1900,0.790000,2500,0,0.050000
1901,0.880000,2500,0,0.050000
1902,0.920000,2500,0,0.050000
1903,0.870000,2500,0,0.050000
1904,0.870000,2500,0,0.050000
1905,0.870000,2500,0,0.050000
1906,0.700000,2500,0,0.050000
1907,0.890000,2500,0,0.050000
1908,0.940000,2500,0,0.050000
1909,0.830000,2500,0,0.050000
1910,0.760000,2500,0,0.050000
1911,0.890000,2500,0,0.050000
1912,0.810000,2500,0,0.050000
1913,0.850000,2500,0,0.050000
1914,0.850000,2500,0,0.050000
1915,0.720000,2500,0,0.050000
1916,0.890000,2500,0,0.050000
1917,0.860000,2500,0,0.050000
1918,0.950000,2500,0,0.050000
1919,0.790000,2500,0,0.050000
1920,0.920000,2500,0,0.050000
1921,0.880000,2500,0,0.050000
1922,0.880000,2500,0,0.050000
1923,0.880000,2500,0,0.050000
1924,0.850000,2500,0,0.050000
1925,0.940000,2500,0,0.050000
1926,0.710000,2500,0,0.050000
1927,0.820000,2500,0,0.050000
1928,0.760000,2500,0,0.050000
1929,0.870000,2500,0,0.050000
1930,0.860000,2500,0,0.050000
1931,0.930000,2500,0,0.050000
1932,0.880000,2500,0,0.050000
1933,0.910000,2500,0,0.050000
1934,0.860000,2500,0,0.050000
1935,0.860000,2500,0,0.050000
1936,0.890000,2500,0,0.050000
1937,0.930000,2500,0,0.050000
1938,0.860000,2500,0,0.050000
1939,0.870000,2500,0,0.050000
1940,0.700000,2500,0,0.050000
1941,0.920000,2500,0,0.050000
1942,0.880000,2500,0,0.050000
1943,0.940000,2500,0,0.050000
1944,0.840000,2500,0,0.050000
1945,0.900000,2500,0,0.050000
1946,0.940000,2500,0,0.050000
1947,0.890000,2500,0,0.050000
1948,0.850000,2500,0,0.050000
1949,0.930000,2500,0,0.050000
1950,0.880000,2500,0,0.050000
1951,0.910000,2500,0,0.050000
1952,0.920000,2500,0,0.050000
1953,0.870000,2500,0,0.050000
1954,0.730000,2500,0,0.050000
1955,0.860000,2500,0,0.050000
1956,0.940000,2500,0,0.050000
1957,0.910000,2500,0,0.050000
1958,0.940000,2500,0,0.050000
1959,0.910000,2500,0,0.050000
1960,0.920000,2500,0,0.050000
1961,0.880000,2500,0,0.050000
1962,0.910000,2500,0,0.050000
1963,0.790000,2500,0,0.050000
1964,0.790000,2500,0,0.050000
1965,0.900000,2500,0,0.050000
1966,0.720000,2500,0,0.050000
1967,0.850000,2500,0,0.050000
1968,0.530000,2500,0,0.050000
1969,0.930000,2500,0,0.050000
1970,0.850000,2500,0,0.050000
1971,0.920000,2500,0,0.050000
1972,0.790000,2500,0,0.050000
1973,0.870000,2500,0,0.050000
1974,0.810000,2500,0,0.050000
1975,0.970000,2500,0,0.050000
1976,0.910000,2500,0,0.050000
1977,0.950000,2500,0,0.050000
1978,0.920000,2500,0,0.050000
1979,0.890000,2500,0,0.050000
1980,0.930000,2500,0,0.050000
1981,0.880000,2500,0,0.050000
1982,0.770000,2500,0,0.050000
1983,0.810000,2500,0,0.050000
1984,0.840000,2500,0,0.050000
1985,0.880000,2500,0,0.050000
1986,0.810000,2500,0,0.050000
1987,0.820000,2500,0,0.050000
1988,0.930000,2500,0,0.050000
1989,0.870000,2500,0,0.050000
1990,0.870000,2500,0,0.050000
1991,0.830000,2500,0,0.050000
1992,0.740000,2500,0,0.050000
1993,0.770000,2500,0,0.050000
1994,0.830000,2500,0,0.050000
1995,0.790000,2500,0,0.050000
1996,0.930000,2500,0,0.050000
1997,0.840000,2500,0,0.050000
1998,0.900000,2500,0,0.050000
1999,0.960000,2500,0,0.050000
2000,0.860000,2500,0,0.050000
